EXTRELNO,NAME1TITLE,POSTCODE,LANGUACODE
0005336,HR,2390,NL
0005340,MW,3550,NL
0005341,MW,2275,NL
0005342,HM,3970,NL
0005346,HM,2930,NL
0005349,HM,1325,FR
0005359,HM,2100,NL
0005364,MW,9041,NL
0005370,HR,2801,NL
0005373,HM,3212,NL
0005381,HM,3590,NL
0005389,MW,2570,NL
0005391,HR,1180,FR
0005406,HR,1950,FR
0005413,MW,1730,NL
0005414,HM,2930,NL
0005417,MW,3018,NL
0005420,MW,2440,NL
0005423,HM,1560,NL
0005431,MW,2560,NL
0005441,MW,2100,NL
0005443,FA,9100,NL
0005444,HM,8500,NL
0005449,MW,2018,NL
0005455,FA,9100,NL
0005470,HM,2570,NL
0005471,FA,9290,NL
0005477,MW,5537,FR
0005481,HM,2100,NL
0005484,MW,3910,NL
0005486,MW,9090,NL
0005494,HM,5150,FR
0005495,MW,9820,NL
0005498,MW,8573,NL
0005503,HM,4000,FR
0005504,HM,9620,NL
0005516,MW,9100,NL
0005521,HM,9051,NL
0005523,HM,9230,NL
0005530,HM,9052,NL
0005535,HM,9100,NL
0005537,HM,6990,FR
0005539,FA,2600,NL
0005542,HM,3530,NL
0005552,HM,8020,NL
0005553,HR,2018,NL
0005556,MW,9220,NL
0005562,HR,2070,NL
0005564,MW,9060,NL
0005566,MW,8500,NL
0005572,HR,2660,NL
0005573,HR,1830,NL
0005578,MW,3000,NL
0005584,,9280,NL
0005595,HR,8434,NL
0005600,HR,4090,NL
0005602,HM,9031,NL
0005604,HR,9550,NL
0005610,HM,9000,NL
0005613,HM,9150,NL
0005615,MW,3010,NL
0005628,HM,3520,NL
0005632,HR,1040,NL
0005639,HR,2222,NL
0005641,MW,3800,NL
0005645,HR,2660,NL
0005650,HR,4030,FR
0005656,FA,2990,NL
0005660,HM,2600,NL
0005661,MW,2880,NL
0005663,MW,9100,NL
0005665,HM,9690,NL
0005679,HM,1780,NL
0005685,MW,8670,NL
0005694,HM,1880,NL
0005707,HR,2900,NL
0005710,MW,2900,NL
0005727,MW,2170,NL
0005729,HM,2650,NL
0005730,HM,3360,NL
0005737,HM,9506,NL
0005741,MW,2940,NL
0005743,HM,2890,NL
0005744,MW,2288,NL
0005753,HM,3590,NL
0005754,FA,9800,NL
0005755,HR,9270,NL
0005757,MW,3500,NL
0005765,MW,2400,NL
0005769,HM,9660,NL
0005771,MW,9960,NL
0005793,MW,2580,NL
0005795,MW,2000,NL
0005828,MW,3540,NL
0005839,MW,3550,NL
0005843,MW,2820,NL
0005844,HM,2200,NL
0005849,HR,2018,NL
0005851,MW,9820,NL
0005852,FA,8800,NL
0005853,MW,9920,NL
0005855,MW,9080,NL
0005857,MW,8530,NL
0005858,MW,8400,NL
0005881,,2970,NL
0005886,HR,3001,NL
0005887,MW,2030,NL
0005895,HM,2600,NL
0005898,HR,9031,NL
0005900,MW,9000,NL
0005904,HM,3980,NL
0005909,HR,2390,NL
0005911,HM,8620,NL
0005913,HM,9070,NL
0005917,HM,9520,NL
0005919,HM,2550,NL
0005930,MW,9111,NL
0005937,MW,2800,NL
0005938,MW,1755,NL
0005939,MW,3620,NL
0005941,HR,9230,NL
0005942,HR,1060,FR
0005943,HM,9310,NL
0005949,HM,3150,NL
0005950,HM,2870,NL
0005953,MW,9000,NL
0005954,HR,1761,NL
0005960,MW,9070,NL
0005965,HR,2300,NL
0005969,HM,1910,NL
0005970,HR,1850,NL
0005982,MW,9320,NL
0005985,HM,9550,NL
0005993,HM,2900,NL
0005999,MW,9400,NL
0006002,HR,8200,NL
0006003,HM,2200,NL
0006009,HM,2900,NL
0006010,HM,9170,NL
0006016,HR,8970,NL
0006017,FA,2930,NL
0006018,HR,2520,NL
0006019,HM,2260,NL
0006022,HM,2850,NL
0006023,HR,8340,NL
0006025,HR,1930,NL
0006026,MW,1150,FR
0006031,HR,8500,NL
0006046,HR,3580,NL
0006048,HM,3530,NL
0006055,MW,8900,NL
0006065,HM,8793,NL
0006074,HM,3294,NL
0006078,MW,2200,NL
0006083,MW,4860,FR
0006085,HM,9150,NL
0006095,HM,2610,NL
0006101,HR,3080,FR
0006103,HR,8400,NL
0006107,MW,3500,NL
0006116,HM,9970,NL
0006120,HM,8790,NL
0006122,HM,9310,NL
0006127,HR,9820,NL
0006128,HM,3680,NL
0006136,MW,2950,NL
0006138,HM,2610,NL
0006139,HM,8300,NL
0006141,HM,3600,NL
0006144,MW,9200,NL
0006146,HM,2920,NL
0006147,HR,2930,NL
0006149,FA,1560,NL
0006152,MW,2050,NL
0006157,HR,1640,NL
0006162,HR,2300,NL
0006172,HM,8551,NL
0006175,MW,8550,NL
0006187,HM,3600,NL
0006190,HM,9990,NL
0006192,MW,9070,NL
0006196,MW,2170,NL
0006203,HR,1080,FR
0006220,HR,2980,NL
0006229,HR,9050,NL
0006234,MW,2300,NL
0006239,,,FR
0006248,HM,2275,NL
0006253,HM,3798,NL
0006256,FA,1150,FR
0006261,MW,9820,NL
0006262,HM,2020,NL
0006273,MW,5561,FR
0006274,MW,2650,NL
0006278,HR,8970,NL
0006281,FA,1850,NL
0006287,HM,3470,NL
0006291,MW,8210,NL
0006300,MW,4050,FR
0006302,HM,9920,NL
0006307,MW,7970,FR
0006313,HM,9310,NL
0006321,MW,2240,NL
0006322,MW,1170,FR
0006326,HR,6924,FR
0006330,HR,3600,NL
0006333,HM,9120,NL
0006343,MW,3001,NL
0006352,HR,2880,NL
0006358,MW,3700,NL
0006361,JU,,FR
0006365,HM,2580,NL
0006368,MW,2880,NL
0006382,MW,2328,NL
0006394,MW,3500,NL
0006396,HR,9700,NL
0006400,MW,9920,NL
0006403,,8792,NL
0006404,HR,2260,NL
0006406,HR,3890,NL
0006426,HM,3190,NL
0006427,FA,2500,NL
0006430,HM,2800,NL
0006433,MW,6533,FR
0006437,MW,9940,NL
0006439,HR,2450,NL
0006456,HR,1671,NL
0006460,MW,2930,NL
0006461,HM,3191,NL
0006468,HM,9400,NL
0006471,HM,2180,NL
0006472,HR,9000,NL
0006475,HM,2560,NL
0006478,HM,8570,NL
0006487,MW,2300,NL
0006493,HR,1000,FR
0006494,HM,1860,FR
0006503,HM,1730,NL
0006507,HR,2400,NL
0006512,MW,3211,NL
0006514,FA,3001,NL
0006516,MW,9255,NL
0006523,HM,2250,NL
0006529,HM,2660,NL
0006530,HM,2650,NL
0006531,HR,7090,FR
0006536,HM,8400,NL
0006539,FA,2070,NL
0006541,HM,1800,NL
0006542,MW,2570,NL
0006545,HR,9270,NL
0006550,HM,8930,NL
0006552,MW,2100,NL
0006555,MW,2300,NL
0006557,MW,9320,NL
0006560,HM,9120,NL
0006570,MW,5002,FR
0006592,HM,3500,NL
0006600,MW,7600,FR
0006604,HM,3020,NL
0006606,HM,2340,NL
0006609,FA,1602,NL
0006612,FA,8501,NL
0006617,MW,3500,NL
0006621,MW,9140,NL
0006622,HR,8870,NL
0006623,HM,8020,NL
0006625,,9940,NL
0006626,JU,3090,NL
0006635,MW,2300,NL
0006648,HR,4500,FR
0006649,,9700,NL
0006652,MW,2340,NL
0006670,HR,2840,NL
0006683,HM,9050,NL
0006685,HR,6500,FR
0006692,MW,2570,NL
0006696,HR,8800,NL
0006697,HM,8530,NL
0006700,HR,9790,NL
0006707,MW,1770,NL
0006708,HM,9800,NL
0006711,JU,2920,NL
0006719,HR,2530,NL
0006720,MW,2500,NL
0006729,HM,9080,NL
0006730,HM,6230,FR
0006735,HR,2300,NL
0006737,HM,2990,NL
0006739,HM,9521,NL
0006750,HM,3300,NL
0006752,HR,4880,FR
0006753,HM,4900,FR
0006755,HR,9160,NL
0006756,HM,3271,NL
0006760,HR,8300,NL
0006765,MW,2340,NL
0006768,HM,2242,NL
0006780,HM,8770,NL
0006789,HR,4630,FR
0006791,HR,9880,NL
0006794,HM,8930,NL
0006801,MW,3090,NL
0006803,FA,9030,NL
0006806,HM,8570,NL
0006816,MW,2811,NL
0006829,MW,2630,NL
0006830,FA,9830,NL
0006831,HR,2960,NL
0006837,HR,9100,NL
0006839,HM,8610,NL
0006843,HM,8793,NL
0006846,MW,1170,FR
0006847,MW,1840,NL
0006853,HM,3390,NL
0006863,JU,8900,NL
0006873,MW,7540,NL
0006874,HM,3380,NL
0006882,HM,2400,NL
0006883,MW,2640,NL
0006884,MW,8900,NL
0006888,HM,8200,NL
0006892,MW,2100,NL
0006894,HR,3600,NL
0006896,HR,8000,NL
0006897,HM,2630,NL
0006899,HR,8670,NL
0006900,HM,2180,NL
0006907,HR,6940,FR
0006908,HM,1030,FR
0006922,MW,9080,NL
0006925,MW,9170,NL
0006931,HR,1850,NL
0006932,MW,3000,NL
0006940,MW,9940,NL
0006946,HM,8300,NL
0006951,MW,9041,NL
0006958,HR,8620,NL
0006964,HR,3360,NL
0006967,HM,2060,NL
0006969,HR,1150,NL
0006970,HM,2220,NL
0006974,FA,9000,NL
0006980,HR,8450,NL
0006983,HR,1495,FR
0006985,HM,3020,NL
0006987,HR,9320,NL
0006997,HM,2980,NL
0007003,FA,1852,NL
0007004,HR,2250,NL
0007009,HR,9940,NL
0007014,HM,3540,NL
0007021,MW,1840,NL
0007024,HM,2650,NL
0007025,MW,2000,NL
0007028,HM,9050,NL
0007035,FA,3190,NL
0007039,HM,8370,NL
0007041,FA,3400,NL
0007048,HR,3020,NL
0007054,MW,9080,NL
0007055,HM,9270,NL
0007058,HM,3000,NL
0007070,MW,8870,NL
0007089,HM,2018,NL
0007090,HR,3140,NL
0007095,HR,2460,NL
0007096,MW,2900,NL
0007102,MW,3770,NL
0007106,HR,9120,NL
0007110,HM,2530,NL
0007111,HR,2100,NL
0007112,HM,2920,NL
0007124,MW,9800,NL
0007126,MW,2140,NL
0007127,HR,2110,NL
0007128,HM,2560,NL
0007136,HM,2300,NL
0007149,MW,1040,FR
0007163,MW,2650,NL
0007167,HM,3010,NL
0007172,HM,3020,NL
0007175,HR,2640,NL
0007206,HM,9031,NL
0007210,MW,2310,NL
0007220,FA,9150,NL
0007224,FA,8930,NL
0007227,HR,2275,NL
0007228,HR,8490,NL
0007236,MW,3920,NL
0007242,MW,3600,NL
0007245,MW,2800,NL
0007248,HM,3270,NL
0007261,HR,2640,NL
0007275,HR,2640,NL
0007278,HR,3970,NL
0007279,HR,3511,NL
0007280,HR,3600,NL
0007282,HM,3500,NL
0007283,FA,3000,NL
0007284,HM,1120,NL
0007290,HM,3440,NL
0007308,FA,9200,NL
0007318,HR,2610,NL
0007327,MW,9870,NL
0007330,HR,8310,NL
0007331,MW,9890,NL
0007358,MW,2930,NL
0007363,MW,2940,NL
0007373,HR,2242,NL
0007378,HM,9831,NL
0007387,FA,8510,NL
0007390,HM,9470,NL
0007391,MW,9000,NL
0007392,HM,3620,NL
0007394,MW,8620,NL
0007398,HM,3500,NL
0007404,HM,9820,NL
0007406,HR,1030,NL
0007407,MW,9000,NL
0007408,HR,8720,NL
0007409,HM,9060,NL
0007417,HM,9700,NL
0007420,HM,2340,NL
0007430,HM,3053,NL
0007434,MW,1740,NL
0007438,HR,9030,NL
0007440,HM,3620,NL
0007443,MW,2801,NL
0007452,HM,3520,NL
0007454,HM,9140,NL
0007457,FA,1040,FR
0007474,FA,2240,NL
0007483,MW,9920,NL
0007484,HR,3600,NL
0007500,HM,2820,NL
0007511,HR,9690,NL
0007513,MW,2600,NL
0007516,HR,9300,NL
0007519,MW,9112,NL
0007521,FA,2280,NL
0007531,MW,2050,NL
0007533,JU,6700,NL
0007540,HR,9160,NL
0007546,HR,2070,NL
0007557,HM,8434,NL
0007564,MW,8000,NL
0007571,HR,3630,NL
0007572,HM,1785,NL
0007574,HM,2180,NL
0007581,HM,2550,NL
0007582,MW,2930,NL
0007583,HM,3680,NL
0007587,HR,1060,NL
0007590,HM,3300,NL
0007606,HM,9700,NL
0007610,HR,9320,NL
0007611,HM,8540,NL
0007618,HM,9300,NL
0007619,HM,8870,NL
0007632,MW,2640,NL
0007635,HM,2980,NL
0007640,HR,3910,NL
0007641,HR,1981,NL
0007651,MW,3940,NL
0007654,HM,9090,NL
0007655,HM,2610,NL
0007660,HR,2200,NL
0007673,HM,2350,NL
0007676,MW,2020,NL
0007679,HM,1730,NL
0007682,HR,2610,NL
0007686,HM,2070,NL
0007687,MW,3650,NL
0007692,HM,1640,NL
0007702,MW,1910,NL
0007704,HM,3500,NL
0007713,HM,9200,NL
0007717,HM,1851,NL
0007729,HM,8200,NL
0007734,HR,9500,NL
0007736,HR,9961,NL
0007742,HM,9000,NL
0007745,HR,9308,NL
0007748,MW,2250,NL
0007751,HR,2540,NL
0007767,HR,2830,NL
0007775,HM,8800,NL
0007776,HM,9041,NL
0007780,HM,2000,NL
0007782,MW,3800,NL
0007784,FA,1800,NL
0007789,MW,2382,NL
0007792,HR,2880,NL
0007798,HR,9506,NL
0007800,MW,2040,NL
0007805,,1840,NL
0007812,HR,2800,NL
0007815,MW,1200,NL
0007818,FA,3650,NL
0007823,HR,9255,NL
0007831,HM,2950,NL
0007832,MW,9030,NL
0007855,HM,8310,NL
0007859,HM,2300,NL
0007862,HM,3500,NL
0007870,MW,3052,NL
0007873,HM,9470,NL
0007883,MW,2540,NL
0007891,HM,9100,NL
0007902,FA,2300,NL
0007903,HM,2050,NL
0007911,HR,4990,NL
0007920,HR,2820,NL
0007922,HR,3300,NL
0007923,HM,3990,NL
0007936,MW,3930,NL
0007941,HR,2170,NL
0007946,HR,9667,NL
0007950,MW,2640,NL
0007960,MW,3020,NL
0007963,MW,3720,NL
0007964,MW,3140,NL
0007965,MW,3140,NL
0007972,HR,8020,NL
0007973,HR,3090,NL
0007979,HR,3640,NL
0007981,HR,3680,NL
0007983,HR,2060,NL
0007987,HM,2328,NL
0007988,HR,2300,NL
0007991,HM,3941,NL
0007992,HM,2940,NL
0008001,HM,9040,NL
0008002,HM,2640,NL
0008005,HR,2910,NL
0008006,HM,2860,NL
0008008,MW,2890,NL
0008009,HR,2890,NL
0008010,FA,2100,NL
0008014,HR,8550,NL
0008023,FA,3080,NL
0008024,HM,9030,NL
0008028,HR,9000,NL
0008039,FA,2230,NL
0008051,MW,8620,NL
0008053,HM,2861,NL
0008054,HM,7850,NL
0008056,MW,1755,NL
0008067,HM,9185,NL
0008071,HR,2950,NL
0008075,MW,3080,NL
0008078,HR,3620,NL
0008088,MW,8870,NL
0008092,FA,8501,NL
0008094,FA,3920,NL
0008102,HR,3080,NL
0008106,HR,9991,NL
0008116,HR,2600,NL
0008127,MW,3740,NL
0008134,FA,3930,NL
0008151,HR,,NL
0008153,MW,3511,NL
0008159,HR,3090,NL
0008160,MW,3900,NL
0008162,FA,2360,NL
0008176,HM,8800,NL
0008178,MW,3090,NL
0008186,HR,3910,NL
0008191,HR,,NL
0008194,MW,8620,NL
0008205,HR,3500,NL
0008208,HR,3580,NL
0008210,HR,2520,NL
0008213,HR,3621,NL
0008215,MW,2100,NL
0008216,MW,2520,FR
0008223,HM,8620,NL
0008232,MW,1200,NL
0008236,HM,2930,NL
0008239,HM,2850,NL
0008241,MW,2100,NL
0008261,HM,3980,NL
0008262,MW,4520,NL
0008269,HR,1853,NL
0008272,HM,2900,NL
0008276,HM,3680,NL
0008277,HR,3630,NL
0008286,MW,3380,NL
0008288,HM,9050,NL
0008302,HM,3020,NL
0008314,HR,8570,NL
0008319,FA,3500,NL
0008320,HR,2140,NL
0008321,HM,3600,NL
0008324,HR,2100,NL
0008337,HM,3540,NL
0008349,HM,2030,NL
0008352,HR,2640,NL
0008362,MW,9310,NL
0008386,HM,9450,NL
0008393,MW,3090,NL
0008404,HM,3720,NL
0008410,MW,9506,NL
0008411,MW,9040,NL
0008413,MW,1640,NL
0008414,MW,2360,NL
0008416,FA,2960,NL
0008418,HM,2800,NL
0008425,HR,8000,NL
0008432,HM,2250,NL
0008433,HM,2520,NL
0008436,HM,2970,NL
0008441,FA,3600,NL
0008445,HR,3300,NL
0008446,MW,2018,NL
0008447,HM,1880,NL
0008451,HR,8310,NL
0008457,FA,3941,NL
0008461,MW,2321,NL
0008464,MW,1000,FR
0008468,MW,8500,NL
0008469,HR,9100,NL
0008471,FA,2340,NL
0008473,HR,2850,NL
0008495,HM,2930,NL
0008504,HR,9840,NL
0008507,HM,8400,NL
0008519,MW,2530,NL
0008528,HM,3150,NL
0008532,HM,9040,NL
0008538,HM,1930,NL
0008546,FA,2180,NL
0008554,HM,3920,NL
0008555,HM,3660,NL
0008562,HM,2590,NL
0008566,HR,2200,NL
0008570,MW,2980,NL
0008571,FA,2550,NL
0008573,MW,2323,NL
0008577,HR,2630,NL
0008579,MW,3980,NL
0008587,HM,7000,FR
0008588,MW,1160,FR
0008595,HM,8000,NL
0008600,HM,9300,NL
0008602,MW,2018,NL
0008604,MW,9120,NL
0008606,HM,8791,NL
0008609,HR,9031,NL
0008620,HR,2018,FR
0008630,HM,2020,NL
0008632,JU,3350,NL
0008634,MW,3078,NL
0008640,HR,3700,NL
0008653,HM,2320,NL
0008663,HM,9040,NL
0008668,MW,8000,NL
0008673,HM,3660,NL
0008675,HM,2950,NL
0008683,HR,3630,NL
0008684,FA,7370,FR
0008685,FA,3001,NL
0008698,HM,3360,NL
0008700,HM,2275,NL
0008705,HM,1251 RT,NL
0008710,HM,2060,NL
0008713,HM,2220,NL
0008716,HR,2860,NL
0008723,HR,3053,NL
0008736,HM,2980,NL
0008740,FA,3890,NL
0008741,HR,3111,NL
0008752,,2630,NL
0008754,HR,2440,NL
0008755,MW,1750,NL
0008756,HR,8470,NL
0008766,HR,8310,NL
0008767,HM,,NL
0008775,HM,8560,NL
0008778,HM,7750,NL
0008779,HM,9160,NL
0008781,HR,2140,NL
0008784,HM,3080,NL
0008796,HM,2100,NL
0008802,HM,3670,NL
0008803,HR,2390,NL
0008804,HM,3400,NL
0008807,MW,2600,NL
0008811,HM,8531,NL
0008812,HR,9000,NL
0008817,HM,2580,NL
0008823,HR,2000,NL
0008830,MW,2800,NL
0008832,HR,2450,NL
0008837,FA,2940,NL
0008841,HM,2540,NL
0008842,HM,8400,NL
0008847,HM,2500,NL
0008852,HR,3960,NL
0008853,HM,8520,NL
0008856,HM,2620,NL
0008862,FA,2960,NL
0008867,HR,2250,NL
0008872,HR,3945,NL
0008875,HR,2930,NL
0008877,HR,2970,NL
0008879,HM,8400,NL
0008883,MW,2310,NL
0008884,HM,2550,NL
0008885,HR,2940,NL
0008888,HM,3090,NL
0008890,HM,8620,NL
0008895,HM,2840,NL
0008898,MW,2900,NL
0008907,MW,3290,NL
0008913,HR,8020,NL
0008915,HR,1070,NL
0008919,MW,1742,NL
0008920,MW,3470,NL
0008921,HM,9700,NL
0008931,MW,2200,NL
0008935,HR,8400,NL
0008936,HR,8630,NL
0008951,HM,3500,NL
0008967,HM,9931,NL
0008970,MW,2900,NL
0008977,HR,8780,NL
0008982,MW,9140,NL
0008984,HM,9870,NL
0008986,HR,2900,NL
0008987,HM,2800,NL
0008997,HR,9031,NL
0009006,HR,8400,NL
0009007,HM,2440,NL
0009009,MW,1930,NL
0009018,HM,2170,NL
0009019,MW,9040,NL
0009020,HM,3520,NL
0009026,HM,9112,NL
0009037,MW,8200,NL
0009039,HM,9000,NL
0009042,HM,2370,NL
0009048,JU,8900,NL
0009077,FA,2180,NL
0009078,HR,3580,NL
0009080,HM,2450,NL
0009098,HR,1731,NL
0009102,HM,9080,NL
0009107,MW,3500,NL
0009119,,9850,NL
0009123,HR,3930,NL
0009127,MW,2650,NL
0009130,HM,3500,NL
0009133,HM,2530,NL
0009162,HR,3010,NL
0009164,HM,3945,NL
0009168,HR,,NL
0009170,FA,8210,NL
0009174,HR,8870,NL
0009178,HM,3520,NL
0009182,MW,1742,NL
0009190,HM,9800,NL
0009191,HR,2260,NL
0009196,HM,2600,NL
0009197,HR,3071,NL
0009198,FA,2990,NL
0009204,MW,6211,FR
0009205,MW,1140,FR
0009210,HR,2990,NL
0009215,HM,8000,NL
0009217,HR,9800,NL
0009227,HR,3640,NL
0009228,HR,9320,NL
0009229,MW,2800,NL
0009231,HM,9120,NL
0009233,HM,3061,NL
0009236,HR,2920,NL
0009238,HM,2980,NL
0009259,FA,8830,NL
0009260,MW,9111,NL
0009263,HM,9170,NL
0009264,,2950,NL
0009269,MW,1700,FR
0009271,MW,4877,FR
0009272,MW,1000,NL
0009283,HM,2170,NL
0009284,HM,1780,NL
0009291,HR,3010,NL
0009308,MW,2070,NL
0009312,HR,8400,NL
0009318,HM,2300,NL
0009326,MW,2390,NL
0009335,FA,2650,NL
0009338,HR,9940,NL
0009342,HR,8310,NL
0009350,MW,2300,NL
0009353,MW,2170,NL
0009363,MW,8552,NL
0009370,HR,3900,NL
0009372,HM,3020,NL
0009377,MW,9000,NL
0009378,HR,9000,NL
0009382,HR,3150,NL
0009383,HM,8550,NL
0009386,HR,1342,FR
0009391,HR,5300,FR
0009408,HR,2970,NL
0009415,HM,3582,NL
0009416,HM,8900,NL
0009417,HM,3001,NL
0009420,MW,2610,NL
0009423,HM,2260,NL
0009434,MW,9130,NL
0009437,HM,9100,NL
0009450,HM,8540,NL
0009458,MW,2140,NL
0009470,HM,1200,FR
0009475,HM,8540,NL
0009479,HR,2630,NL
0009487,HM,3130,NL
0009504,HR,9170,NL
0009507,HM,7050,FR
0009508,HM,1030,FR
0009512,HR,2547,NL
0009527,HM,8956,NL
0009529,FA,2570,NL
0009542,HR,1840,NL
0009545,HM,9000,NL
0009546,HR,9240,NL
0009549,HM,3290,NL
0009561,HM,3960,NL
0009569,HM,2350,NL
0009573,MW,9630,NL
0009581,MW,8560,NL
0009585,HM,1860,NL
0009588,HR,8600,NL
0009592,HR,3910,NL
0009596,HM,8800,NL
0009597,MW,1700,NL
0009599,HR,4090,FR
0009604,HM,2910,NL
0009607,HM,8500,NL
0009609,HM,8550,NL
0009618,MW,3920,NL
0009629,HM,8930,NL
0009630,HR,1380,FR
0009640,HM,2610,NL
0009642,MW,9820,NL
0009660,HR,2630,NL
0009662,FA,8400,NL
0009665,HM,2070,NL
0009666,MW,1930,NL
0009667,HR,9910,NL
0009669,HM,9100,NL
0009673,HM,1320,FR
0009674,MW,9170,NL
0009676,MW,1830,NL
0009678,HM,2460,NL
0009683,FA,2910,NL
0009687,FA,2370,NL
0009690,HM,2310,NL
0009691,MW,2020,NL
0009692,HM,2560,NL
0009694,MW,2160,NL
0009704,HM,3920,NL
0009711,HR,8200,NL
0009714,HM,9308,NL
0009723,FA,2100,NL
0009725,MW,3000,NL
0009731,HM,2200,NL
0009738,HR,9860,NL
0009744,HR,3018,NL
0009747,MW,9160,NL
0009749,HM,1830,NL
0009751,HR,8300,FR
0009752,HR,2400,NL
0009753,FA,2900,NL
0009757,FA,9111,NL
0009760,HR,3500,NL
0009761,MW,9800,NL
0009762,HM,9140,NL
0009764,MW,,NL
0009765,HM,9080,NL
0009770,HM,9140,NL
0009785,MW,1700,NL
0009792,MW,1930,NL
0009793,MW,2870,NL
0009802,FA,9120,NL
0009803,HR,8310,NL
0009808,MW,8000,NL
0009815,MW,7800,FR
0009818,HM,2970,NL
0009825,FA,2600,NL
0009842,FA,2660,NL
0009848,HM,2600,NL
0009850,HM,3500,NL
0009854,MW,2160,NL
0009860,MW,9940,NL
0009862,MW,2100,NL
0009863,FA,2980,NL
0009867,HM,3950,NL
0009868,HM,3920,NL
0009870,HM,1420,FR
0009876,HR,3290,NL
0009884,HM,8830,NL
0009889,MW,9200,NL
0009893,FA,9040,NL
0009901,HR,1050,FR
0009906,HM,2880,NL
0009908,HM,3670,NL
0009909,MW,3520,NL
0009910,HM,2300,NL
0009914,FA,3940,NL
0009919,MW,2322,NL
0009920,HM,2960,NL
0009921,HM,3271,NL
0009922,HR,3293,NL
0009926,MW,7060,FR
0009931,MW,9000,NL
0009933,HR,2250,NL
0009941,HM,1981,NL
0009942,MW,8300,NL
0009945,HR,2018,NL
0009948,,9420,NL
0009950,MW,1370,NL
0009953,HM,1702,NL
0009957,MW,2660,NL
0009963,HR,1741,NL
0009970,HM,1981,NL
0009974,FA,2440,NL
0009991,MW,1040,NL
0009997,HR,2100,NL
0009998,HM,3650,NL
0010009,MW,2180,NL
0010017,MW,3290,NL
0010020,HR,1000,FR
0010026,MW,9750,NL
0010032,HM,2610,NL
0010033,MW,8800,NL
0010041,MW,3840,NL
0010042,HR,2310,NL
0010050,MW,3010,NL
0010053,HM,1860,NL
0010073,HM,2180,NL
0010088,MW,9320,NL
0010090,MW,8720,NL
0010094,HM,2980,NL
0010097,HR,9120,NL
0010099,HR,8500,NL
0010106,MW,1040,NL
0010116,HR,2000,NL
0010133,HM,9200,NL
0010136,FA,8980,NL
0010143,MW,1980,NL
0010151,HM,1950,FR
0010152,HR,3040,NL
0010164,HR,9255,NL
0010170,HM,9860,NL
0010176,MW,1850,NL
0010178,HM,2960,NL
0010180,HM,2170,NL
0010189,HM,2660,NL
0010191,HM,2980,NL
0010198,HR,3010,NL
0010199,JU,9620,NL
0010201,HM,2490,NL
0010211,HR,9120,NL
0010213,HR,3078,NL
0010216,HR,1600,NL
0010219,HM,2500,NL
0010225,HM,2000,NL
0010227,FA,8400,NL
0010229,HR,3500,NL
0010231,MW,9090,NL
0010259,HM,2440,NL
0010260,MW,9810,NL
0010265,HM,3191,NL
0010266,HM,3140,NL
0010268,HM,2500,NL
0010271,HR,3600,NL
0010277,HR,2430,NL
0010278,FA,3680,NL
0010285,MW,8510,NL
0010290,MW,2990,NL
0010293,MW,9620,NL
0010299,HR,9300,NL
0010304,HR,2500,NL
0010309,HM,2930,NL
0010313,HR,9800,NL
0010331,HM,2150,NL
0010332,HR,1840,NL
0010334,HM,2150,NL
0010337,HR,3580,NL
0010339,HR,3580,NL
0010347,MW,9450,NL
0010351,HM,1160,FR
0010354,HM,2020,NL
0010359,HM,9800,NL
0010360,MW,9900,NL
0010361,MW,2850,NL
0010372,MW,9840,NL
0010386,HR,9300,NL
0010391,HR,3910,NL
0010395,MW,2110,NL
0010405,MW,2110,NL
0010406,HR,3271,NL
0010411,MW,3001,NL
0010419,HM,2850,NL
0010426,MW,1060,FR
0010431,MW,3001,NL
0010434,HM,1930,NL
0010436,MW,9470,NL
0010440,HR,2500,NL
0010445,MW,3840,NL
0010450,HR,9260,NL
0010458,HR,2820,NL
0010469,FA,3001,NL
0010470,MW,9150,NL
0010475,HM,2800,NL
0010485,HM,8400,NL
0010491,HR,1730,NL
0010492,FA,3050,NL
0010501,HR,8560,NL
0010502,HR,9990,NL
0010512,FA,9800,NL
0010513,HM,3665,NL
0010519,FA,2910,NL
0010521,FA,9310,NL
0010522,HR,3200,NL
0010524,MW,9420,NL
0010525,HR,8300,NL
0010528,MW,,FR
0010529,HR,7712,FR
0010554,HR,3530,NL
0010559,HR,1400,FR
0010563,MW,3680,NL
0010565,MW,8840,NL
0010570,FA,1861,NL
0010576,MW,1170,FR
0010578,HR,1080,NL
0010580,HM,2180,NL
0010582,HR,2950,NL
0010584,HM,8970,NL
0010585,HM,1730,NL
0010590,HM,2150,NL
0010612,,9810,NL
0010614,HR,3920,NL
0010617,MW,2180,NL
0010620,HM,1320,FR
0010623,MW,9450,NL
0010627,HM,2660,NL
0010629,HR,9550,NL
0010631,HR,E-29647,NL
0010638,HM,2640,NL
0010643,HR,,NL
0010644,HM,9100,NL
0010648,HM,2500,NL
0010654,HR,2150,NL
0010659,MW,3800,NL
0010663,HM,9031,NL
0010665,HR,1150,NL
0010669,,2000,NL
0010672,HM,8900,NL
0010673,,2200,NL
0010676,HM,3400,NL
0010688,HM,2180,NL
0010691,HR,2930,NL
0010702,MW,2650,NL
0010708,MW,8710,NL
0010713,HR,3500,NL
0010714,HM,1730,NL
0010716,MW,3600,NL
0010719,HM,8530,NL
0010722,HR,9620,NL
0010726,HR,1180,FR
0010727,HM,8300,NL
